"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","impressions","campaigns"
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","6 keywords researched a total of 25 times by 13 anonymous users","sitecore, dam europe, widen, digital asset management, taxonomy, content delivery network",6,25,13,"Jun 6, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","7 keywords researched a total of 20 times by 10 anonymous users","smartsheet, Informatica, widen, content hub, marketing performance, forrester wave, workflow automation",7,20,10,"Jun 5, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","2 keywords researched a total of 2 times by 2 anonymous users","canto, content delivery network",2,2,2,"Jun 4, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","2 keywords researched a total of 3 times by 3 anonymous users","hyland, sitecore",2,3,3,"Jun 3, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","4 keywords researched a total of 10 times by 8 anonymous users","canto, sitecore, taxonomy, content delivery network",4,10,8,"Jun 2, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","5 keywords researched a total of 15 times by 13 anonymous users","sitecore, Informatica, content delivery network, taxonomy, forrester wave",5,15,13,"Jun 1, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","8 keywords researched a total of 21 times by 10 anonymous users","sitecore, Informatica, canto, Salsify, content hub, taxonomy, marketing performance, digital asset management",8,21,10,"May 31, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","4 keywords researched a total of 10 times by 6 anonymous users","hyland, hyland reviews, digital asset management, taxonomy",4,10,6,"May 30, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","3 keywords researched a total of 8 times by 3 anonymous users","hyland, pim, marketing performance",3,8,3,"May 29, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","2 keywords researched a total of 2 times by 2 anonymous users","pim, hyland",2,2,2,"May 28, 2023",,,,
